TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-04-23 20:14:25.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected 1180-2TFL-2EF4
2022-04-23 20:14:26.078,-0.1263474243370284,0.05122089088360048,-0.5308960484904768,0.1129997002933606,-0.3285513093601623,-0.3170434723367136,-0.9370276623290144,-0.2714390280757326,0.6325842460116085,-0.2084351179631393,-0.2827420314284099,0.7474643143212445,0.2501674739920515,-0.1994998909542774,0.01021612080222044,0.1904976022932358,0.07718563402846954,-0.3006451619000561,-0.02348838954114656,0.1836561043710725,837.2949943248179,838.9399746673027,820.8451908999688,843.8749156947575,-0.066406,0.136719,1.019533,1,1,1,1,1,78.930000
2022-04-23 20:14:27.081,0.1376121225998878,-0.08747594954539704,-0.6396398140207663,0.05330618449703822,-0.1260035934049898,-0.4785747063199725,-0.9740540517567881,-0.2097618540543391,0.6468398315826459,-0.2903938216244695,-0.1874078250980052,0.5931040838124907,0.06974032864174667,-0.05723447608750463,-0.009543951426730885,0.1225874135494545,0.05587633893342844,-0.4131061671951983,-0.1358053322934949,0.2001517453986777,840.5849550097877,838.9399746673027,817.555230214999,845.5198960372425,-0.058594,0.136719,1.015627,1,1,1,1,1,78.930000
2022-04-23 20:14:28.079,0.1288195738193385,-0.4648937025616236,-0.6351062428065476,-0.09421893461144627,0.1873351146564314,-0.5151144100525779,-1.009949391488034,-0.007871837410470759,0.8284028379943781,-0.2467713704620267,-0.1874078250980052,0.6566318023419794,0.03259341325288732,-0.2381652863525247,-0.07939014099423308,0.1233602610749017,0.04312636285863207,-0.4410618810628488,-0.1118771644734621,0.1652213135224955,838.9399746673027,843.8749156947575,824.1351515849386,848.8098567222122,-0.062500,0.132813,1.019533,1,1,1,1,1,78.809998
2022-04-23 20:14:29.078,-0.02647144445495413,0.08206482162765587,-0.5059692739917057,0.06833978998112229,0.2924129091609403,-0.6897818011564545,-0.4674893022468502,0.1773281529567603,0.8289129095295219,-0.1658304132077209,0.0209979684682303,0.8466349622950251,0.1298242185112179,-0.2656157091754598,-0.02397072242366457,0.04124691209399886,0.02602685592876689,-0.3477413945304418,0.04455666041157223,0.2288581274089989,838.9399746673027,842.2299353522726,815.9102498725141,858.6797387771217,-0.054688,0.132813,1.019533,1,1,1,1,1,78.809998
2022-04-23 20:14:30.079,-0.2448592822608825,-0.041427781602689,-0.4661137006832182,0.04833849765109917,0.1424070605485527,-0.6403902555729084,-0.4115025896145675,0.1702682974665516,0.8360163929742127,-0.2126105762714008,0.1239687954239899,0.9572790545386657,0.2347866082515973,-0.2104622052459273,-0.06329633958586123,0.2577903660368186,0.01033599501024072,-0.3042203245082324,0.03731751261131435,0.2460205163703635,838.9399746673027,843.8749156947575,815.9102498725141,850.4548370646971,-0.050781,0.136719,1.015627,1,1,1,1,1,78.809998
2022-04-23 20:14:31.078,-0.02927721753280714,-0.514465388259394,-0.6337174101166401,-0.03996333953488043,0.1089168331125691,-0.8616802205559597,-0.8993502866298524,-0.002153760334448231,1.060991501670292,-0.2841077520344302,-0.03568106247826086,1.129493483003944,0.306389437286083,-0.2985249845255145,-0.02473822525777289,0.582938345892834,-0.0007439280498709975,-0.4715991176479558,0.03818313188551128,0.2674568112936098,838.9399746673027,847.1648763797273,814.2652695300292,842.2299353522726,-0.054688,0.136719,1.019533,1,1,1,1,1,78.809998
2022-04-23 20:14:32.079,-0.1633254206098319,0.07058416440612161,-0.7024042844692816,-0.2271663564503079,0.1208007724978672,-0.3299123352053838,-0.6087134479163662,-0.0650351209196752,1.007582621886322,-0.241088818262525,-0.4760510597432352,1.074083784290603,0.2004682271296103,-0.3617849205493629,-0.1035012580607079,0.2657601666903938,-0.06931705646858223,-0.5617106176638893,-0.3115724793938714,-0.01757766529774453,827.4251122699085,845.5198960372425,814.2652695300292,835.650013982333,-0.054688,0.132813,1.027345,1,1,1,1,1,78.809998
2022-04-23 20:14:33.082,0.1711146620491604,0.1094924508179314,-0.5305689074625487,0.4484930661396402,-0.185200538870324,-0.4800044832783674,-0.6088201391853384,-0.1393250070196607,0.7215815203593314,-0.04291196341063627,-0.2115171539135244,0.8563940571609101,0.1174907687984751,-0.2762213088964686,-0.09726480870637268,0.1568915084516692,-0.1083716567233265,-0.457006178652056,-0.2168678863765594,-0.1041126654340795,855.3897780921519,848.8098567222122,807.6853481600896,858.6797387771217,-0.054688,0.136719,1.015627,1,1,1,1,1,78.809998
2022-04-23 20:14:34.079,0.18544652818184,0.118412321712478,-0.6966586850159816,0.3996133690081026,-0.00268665478693973,-0.7248616510385747,-0.6831585517485232,0.1251734872616631,0.6836598574822805,0.01803560205559577,-0.1684701019239212,0.7943796898659706,0.0360649626700024,-0.3354869016056042,-0.1289281648535189,0.1540686292274995,-0.1763457619875967,-0.6036809758024936,-0.451770512021295,-0.121302317307309,853.744797749667,845.5198960372425,806.0403678176046,863.6146798045764,-0.050781,0.132813,1.019533,1,1,1,1,1,78.809998
2022-04-23 20:14:35.098,0.1703796585742611,0.4694941898565678,-0.5474161746075173,0.5939605785424964,0.3930328917605713,-0.02694342006904062,-0.655146477863859,0.5622283963264115,0.9317616857815495,0.2463630379977642,-0.2066805129973455,0.9776134104643944,0.03490330507433803,-0.2874782337257443,-0.3701251929951338,0.2635995218336581,-0.5032224998100869,-0.5849187253889848,-0.4574762886107797,-0.373963770857876,847.1648763797273,847.1648763797273,819.200210557484,853.744797749667,-0.050781,0.136719,1.019533,1,1,1,1,1,78.809998
